74654,National Cosmetics Show,Pyongyang** November 15 (KCNA) -- A national cosmetics show is now going on at the Pyongyang Yokjon Department Store. The show** attended by dozens of units including the Pyongyang Cosmetics Factory and the Sinuiju Cosmetics Factory** is held in the way of presenting typical cosmetics and essential oil products and getting estimation of customers through sci-tech exchange and sale.,KCNA,11/18/2019
74655,National Cosmetics Show Closes,Pyongyang** November 18 (KCNA) -- A national cosmetics show closed with due ceremony at the Pyongyang Yokjon Department Store on Nov. 18. Dozens of units participated in the show held under the co-sponsorship of the Central Committee of the General Federation of Science and Technology of Korea and the Ministry of Consumer Goods Industry. Submitted to the event were more than 137 000 beauty products of at least 930 kinds and essential oils of over 80 kinds and more than 60 valuable papers. The exhibits of the Pyongyang Cosmetics Factory** Sinuiju Cosmetics Factory** etc. were highly appreciated among visitors for their variety and high quality.,KCNA,11/18/2019
74656,Japan's Apology and Reparation Urged,Pyongyang** November 18 (KCNA) -- Victims of the sexual slavery for the Imperial Japanese Army held a press conference in Seoul in demand of Japan's apology and reparation for the past crimes committed by the Japanese imperialists** according to the south Korean CBS on November 14. Speakers said that Japan should make an apology for its crimes. They stressed that Japan should teach students correct history and should not keep data on crimes related to the sexual slavery for the Imperial Japanese Army from being listed as a world heritage for the prevention of the repetition of its past crimes.,KCNA,11/18/2019
74657,U. S. Army Urged to Pull Out of S. Korea,Pyongyang** November 18 (KCNA) -- The south Korean internet paper minplusnews carried an editorial captioned ^U. S. army** Get Out of south Korea^ on Nov. 12. The editorial denounced the U. S. for pressuring south Korea to offer 6 trillion won for the upkeep of GIs present in south Korea. It disclosed that the U. S pressure for more upkeep of GIs is aimed at turning south Korea into a stronger logistics base for the strategy for global hegemony.,KCNA,11/18/2019
74658,Mega-Merger of Conservatives Is Doomed to Ruin: KCNA Commentary,Pyongyang** November 18 (KCNA) -- Hwang Kyo An** representative of the ^Liberal Korea Party^ of south Korea** has recently bothered the political circles with the hyping-up of ^mega-merger of conservatives^. He claims that all the liberal democratic forces should unite their strength to try the present regime's self-complacency and arrogance and he would push ahead with the political unity with all the forces against the ^leftist regime. ^Hwang** called a politically inexperienced person** amateur and idiot for having failed to rearrange his den** talks about ^unity of all the conservative forces^. This is** indeed** a tragicomedy that makes even a cat laugh. His misbehavior is a revelation of his sinister intention to hide the plight of the LKP on the verge of ruin** divert elsewhere public criticism** expand forces at any cost and win in next year's election of ^assemblymen^. Now** the LKP has been plagued with all kinds of corruption and irregularities which have been brought light one after another** factional conflicts and dogfights in quagmire. Worse still** public opinion poll reflecting the public criticism of the LKP is throwing into uneasiness the traitor who is dreaming a dream of coming to power. Upset by the situation Hwang Kyo An group** not,KCNA,11/18/2019
74659,Advisor to DPRK Foreign Ministry Issues Statement,Pyongyang** November 18 (KCNA) -- Kim Kye Gwan** advisor to the Foreign Ministry of the DPRK** released the following statement on Nov. 18:Reading an article posted by President Trump on Twitter on Nov. 17** I interpreted it as a signification indicative of another DPRK-U. S. summit. Three rounds of DPRK-U. S. summit meetings and talks were held since June last year** but no particular improvement has been achieved in the DPRK-U. S. relations. And the U. S. only seeks to earn time** pretending it has made progress in settling the issue of the Korean peninsula. We are no longer interested in such talks that bring nothing to us. As we have got nothing in return** we will no longer gift the U. S. president with something he can boast of** but get compensation for the successes that President Trump is proud of as his administrative achievements. If the U. S. truly wants to keep on dialogue with the DPRK** it had better make a bold decision to drop its hostile policy towards the DPRK.,KCNA,11/18/2019
74660,Pyongyang Int'l Agriculture and Foodstuff Exhibition,Pyongyang** November 18 (KCNA) -- The Pyongyang International Agriculture and Foodstuff Exhibition was recently held in Pyongyang** the capital city of the DPRK. On display there were hi-tech data introduced into agricultural and foodstuff industries of the DPRK and other countries as well as products. What caught the visitors' eyes were a hydrogen water machine for seed treatment and other technical products conducive to agricultural production. Also** nutritive and functional foodstuffs were popular among visitors. Meanwhile** many people came to the exhibition hall with a purpose to learn other countries' advanced technology. Useful labor-saving farm machines like rice-seedling transplanter and multi-functional small tractor drew the attention of visitors in particular.,KCNA,11/18/2019
74661,Ryugyong Dental Hospital,Pyongyang** November 18 (KCNA) -- The Ryugyong Dental Hospital is one of the famous medical service centers in the Democratic People's Republic of Korea. Over the last six years after its opening** the hospital has established hundreds of advanced medical treatment methods and developed new dental materials and medical instruments and articles for medical care. Recently** it invented a method of treating malocclusion by micro implant and a mineral trioxide aggregate based on domestic raw materials to make pulp capping material. It also put its management on a higher IT basis by completing the information system and presented scores of books conducive to the development of the country's medical science and the education of rising generation** producing tens of holders of academic degrees. The hospital** situated in Munsu area of Pyongyang** was built on the initiative of Supreme Leader ''Kim Jong Un and under his meticulous guidance. He personally appointed the site for the hospital and guided the whole course of its construction. Irrespective of midsummer heat and rainy weather** he visited the hospital under construction to give detailed instructions for its construction and operation. He again came to the hospital nearing completion on September 23** Juche 102 (2013) and personally named it** saying that it has been built in a refined way and everything of it is all right.,KCNA,11/18/2019
74662,Cosmetics Exhibition,Pyongyang** November 16 (KCNA) -- The exhibit hall of the Pyongyang Cosmetics Factory in the DPRK is crowded with visitors on the occasion of Mother's Day.,KCNA,11/18/2019
74663,DPRK Foreign Ministry Delegation Leaves for Russia,Pyongyang** November 18 (KCNA) -- A delegation of the Foreign Ministry of the Democratic People's Republic of Korea headed by First Vice-Minister Choe Son Hui left here on Monday to visit Russia.,KCNA,11/18/2019
74664,Review of Rodong Sinmun,Pyongyang** November 18 (KCNA) -- Following are major news items and articles in Rodong Sinmun on Monday:Supreme Leader ''Kim Jong Un guided an airborne landing training of sharpshooter sub-units of the Air and Anti-Aircraft Force of the Korean People's Army (illustrated with photos). A meeting was held to mark the 60th founding anniversary of the Mansudae Art Studio. The DPRK players won 6 gold medals in the 14th Asian Shooting Championships. Members of the Korean Youth League in Japan carried out street propaganda activities in Tokyo in demand of the inclusion of kindergartens of Korean schools in the ^program for free education and upbringing of children^. An article says child abuse is rampant in the capitalist society.,KCNA,11/18/2019
74645,Supreme Leader Kim Jong Un Sends Greetings to Syrian President,Kim Jong Un chairman of the State Affairs Commission of the Democratic People's Republic of Korea sent a message of greeting to Bashar Al-Assad president of the Syrian Arab Republic on Saturday. Supreme Leader Kim Jong Un in his message extended warm congratulations to the president government and people of Syria on behalf of the government and people of the DPRK on the occasion of 49th anniversary of the corrective movement in Syria. The message noted that the corrective movement led by HE Hafez Al-Assad nearly 50 years ago was a historic event of an epochal turn in the struggle of the Syrian people for defending the sovereignty of the country and building a civilized and prosperous new society. Expressing the belief that the excellent relations of friendship and cooperation between the two countries with a long history and tradition would grow stronger day by day the message sincerely wished the president and people of Syria greater successes in their work for defending the sovereignty and territorial integrity of the country.,Rodong Sinmun,11/17/2019
74646,South Koreans Stage Anti-U. S. Demonstration,Members of the Pusan Popular Masses Solidarity a public organization of south Korea held a surprise demonstration in Pusan City on Nov. 11 in protest against the U. S. which is forcing south Korea to pay more for the upkeep of the U. S. forces in south Korea and renew the general security of military intelligence agreement (GSOMIA) with Japan according to minplusnews a south Korean internet newspaper. Upon hearing the news that officials concerned from America would take part in an ^international event^ to be held in a park of Pusan City they gathered near the park and launched a protest shouting that the U. S. should stop its unjust pressure on south Korea. At a press conference they said they launched a protest to condemn the U. S. for conducting a biochemical weapon test at Pusan Port and trying to exploit the taxes squeezed from the south Korean people for the upkeep of the GIs stationed in south Korea not content with putting south Korea under its control and interfering in its internal affairs under the UN berets.,Rodong Sinmun,11/17/2019
74647,Chief Culprit of Kwangju Massacre Should Be Held in Detention,The bereaved families of the victims of the May 18 Kwangju massacre and Kwangju citizens of south Korea launched an action in Seoul on Nov. 12 in demand of detention of traitor Chun Doo Hwan the chief culprit of the massacre according to the south Korean internet newspaper Voice of People. Enraged by the news that Chun Doo Hwan who didn't go to trial under the excuse of illness played golf the bereaved families and citizens held a demonstration outside his house chanting the slogan ^Detain Chun Doo Hwan Immediately!^Demonstrators said Chun should be brought to trial in order to help the innocent Kwangju citizens who fell victim to the massacre vent their grudge and set right the wrong history. Chun and other culprits involved in the massacre should confess to all crimes before the history and the people though belatedly they stressed. The demonstrators burnt a scarecrow with a photo of Chun in token of their anger at him.,Rodong Sinmun,11/17/2019
74648,Delegation of Ministry of Foreign Affairs Back Home,A delegation of the Ministry of Foreign Affairs of the DPRK headed by Vice-Minister Kim Son Gyong returned home on Saturday after visiting Sweden Finland and Poland.,Rodong Sinmun,11/17/2019
74649,Securing Happiness for the People,Rectifying ShortcomingsOne January day in 2012 Supreme Leader Kim Jong Un found time to visit the Mirae Shop. He looked round it here and there and gave precious instructions on its good service. He dropped in at a show case of glasses which comprised various kinds of colored or powered ones. He picked up a pair of colored spectacles. His eyes clouded over. The officials did not see any reason for it despite their closely watching the glasses in the show case. He said to the officials that the show case was made to inconvenience of customers when they took out glasses and that it must be a rotary one which would enable them to choose their favorites with ease. He went the length of wearing the pair of colored spectacles. He asked a saleswoman where he could look at himself in a mirror. She was at a loss for an answer. She fetched him a mirror from a luxury counter. He told the officials that he did not want to use it but that a spectacles counter must have a mirror for customers to be able to look at their faces in it after they put on any of glasses. They had so far flattered themselves that the store had nothing to be desired. But Kim Jong Un gave the first consideration to the convenience of the people and pointed out the shortcomings of service activities in a moment. The officials realized more keenly than ever from what standpoint and with what attitude they should serve the people.  Tasting NoodlesKim Jong Un visited the newly built Pyongyang Corn Processing Factory one day in August 2015. He inspected the integrated production process relief chart of the factory and acquainted himself with its production capacity. He asked its official how its corn noodles tasted. That moment he recalled what had happened one year ago. Informed that the citizens of Pyongyang were served with delicious and peculiar corn noodles in a restaurant Kim Jong Un tasted them in person spoke highly of them and taught in detail how to cook them more daintily than usual. The official told him that the current products of his factory tasted exactly as good as the noodles sampled by him that time. Kim Jong Un said that the noodles tasted all right. The material for them and their garnishing too were the same as those for the ordinary citizens of Pyongyang. This is another story of his warm love for the people.,Ko Chol Myong,11/17/2019
74640,Mt Kumgang Is Not Common Property of North and South,Leaves of trees on Piro Peak seem to turn further golden and waves in Sea Kumgang to make greater swashes at the grandiose measure taken by the Central Committee of our Party to demolish without trace the south side's facilities that sprawled out only to mar the beautiful scenery of the famous mountain and to turn it into the people's resort envied by the whole world and modern international tourist resort of our style. But the south side has behaved awkwardly from the beginning as regards our new project for the development of Mt Kumgang tourist area. On October 25 the relevant institution of our side in reflection of the firm will of the Central Committee of our Party sent to the Unification Ministry and the Hyundai Asan Co. Ltd of south Korea a message asking them to send us a plan for the withdrawal of the south side's facilities in Mt Kumgang area and corresponding schedules and to make an earlier agreement by way of exchanging documents. The south Korean authorities responded with senseless words like ^initiative method^ and ^proposal of technical talks^. As it seemed that they did not understand clearly what we asked we on October 29 and November 6 again notified them of our fixed intention. We made clear our stand in mother tongue but the south Korean authorities pretended ignorance uttering ^in-depth discussion^ and ^necessity of visit by a joint inspection team^. The south Korean authorities left the facilities for the tour of Mt Kumgang untouched for over a decade in fear of the U. S. Only after they are pressed with the withdrawal of those facilities they are dismayed begging us to let them stay even at a corner of the mountain and take part in the resumption of the tour. How can they be called pitiful or shameful?Provided that the timetable is set we can not while away time only exchanging messages. Therefore on November 11 we sent an ultimatum warning that if the south Korean authorities persist in their useless assertion we will take it as an abandonment of the withdrawal and take resolute measure for unilaterally pulling down the facilities. However they have remained answerless until today. When we gave enough time and opportunities enduring huge losses on our side and when we showed the magnanimity out of compatriotic feelings of allowing the resumption of the tour of Mt Kumgang without any precondition and in return for nothing they remained retracted while reading this face and that face. Now they are faced a bolt from the blue. It's like raising an axe to bring it down on its own feet. Being steeped in the sense of flunkeyism to the marrow of their bones they not coming to their senses even at this crucial moment when the fate of their facilities is like a light before the wind went to the U. S. to make an entreaty letting loose senseless utterances that ^the issue of tour of Mt Kumgang should be handled in the DPRK-U. S. negotiations^ and ^substantial discussion of the tour can be possible only when progress is made in the negotiations for the denuclearization^. But their master only remained cold. By origin the issue of the development of Mt Kumgang tourist area is never an issue to be interfered in by the south Korean authorities and they have already disqualified from doing so. To make it clear again Mt Kumgang is our land where our sovereignty is exercised and our noted mountain where even a tree and a cliff is associated with our sovereignty and dignity. The diamond mountain the best in the world which all the world people want to see saying ^See Mt Kumgang and then die^ is clearly neither the common property of the north and the south nor the place symbolic of north-south reconciliation and cooperation. We will develop Mt Kumgang to be the world renowned tourist resort with responsibility and in our own way as its owner for the sake of the nation and posterity. There is no room for south Korea to find its place there.,Rodong Sinmun,11/16/2019
74641,Founding Anniversary of Pyongyang University of Foreign Studies Marked,Pyongyang University of Foreign Studies marked its 70th founding anniversary. The university a winner of the Order of Kim Il Sung is a pedigree establishment for foreign language education in the DPRK which was founded and has developed under the guidance of the peerlessly great men. President Kim Il Sung founded the university on November 15 Juche 38 (1949) and led its work step by step. Chairman Kim Jong Il directed steady improvement of education and management and operation of the university as required by the developing reality and in conformity with the characteristics of foreign language education. A meeting for marking the anniversary took place on Friday. Present there were Pak Thae Song vice-chairman of the Central Committee of the Workers' Party of Korea (WPK) Kim Pong Sok vice-chairman of the Pyongyang City Committee of the WPK and officials teaching staff and students of the university.,Rodong Sinmun,11/16/2019
74642,Anniversary of Korean Scientists and Technologists Association in Japan Marked,A meeting took place in Tokyo Japan on Nov. 9 to mark the 60th anniversary of the formation of the Korean Scientists and Technologists Association in Japan. Attending the meeting were Im Jong Hyok chairman of the Central Standing Council of the Association and its members students of Korean University and members of the Union of Korean Students in Japan. Read out at the meeting was a congratulatory message sent by the State Commission of Science and Technology of the DPRK and congratulations of the Central Standing Committee of the General Association of Korean Residents in Japan. Im Jong Hyok gave a lecture to mark the anniversary. He referred to the proud activities of the association such as scientific meetings and special lectures at schools at all levels after its formation. He said with great pride that the association has contributed to the prosperity of the homeland with its scientific and technological successes under the guidance of President Kim Il Sung and Chairman Kim Jong Il and the loving care of the homeland for sixty years and called upon the scientists and technologists to devote themselves to developing the association with patriotic zeal with the 60th anniversary as a momentum. On the same day there took place scientific meetings of mathematics physics chemistry 5G communications and development of robots etc. A reception was given to mark the anniversary after the meeting.,Rodong Sinmun,11/16/2019
74643,Supreme Leader Kim Jong Un Sends Greetings to Palestinian President,Kim Jong Un chairman of the State Affairs Commission of the Democratic People's Republic of Korea sent a message of greeting to Mahmoud Abbas president of the State of Palestine on Friday. Supreme Leader Kim Jong Un in his message extended warm congratulations to the president and friendly people of Palestine on the occasion of the 31st anniversary of the proclamation of the State of Palestine. The message said:The Korean people extend invariable support and solidarity to the Palestinian people in their just cause for putting an end to outsiders' occupation and establishing an independent state with East Kuds as its capital city. Availing myself of this opportunity I express the belief that the historic bonds of friendship between the Korean people and the Palestinian people would steadily grow stronger.,Rodong Sinmun,11/16/2019
74644,Supreme Leader Kim Jong Un Watches Combat Flight Contest-2019,Kim Jong Un chairman of the Workers' Party of Korea chairman of the State Affairs Commission of the Democratic People's Republic of Korea and supreme commander of the armed forces of the DPRK watched ^the combat flight contest-2019 of the flight commanding officers of the Air and Anti-Aircraft Force of the Korean People's Army. ^When Supreme Leader of the Party state and armed forces Kim Jong Un came to Wonsan Kalma Airport the venue all the participants and the spectators broke into thunderous cheers of ^hurrah!^The commander of the Air and Anti-Aircraft Force of the KPA made an opening speech. The contest being divided into division commander group pursuit plane regiment commander group and light plane regiment commander group were held by way of letting all the aircrafts equipped with maximum armament conduct bombing flight and firing flight under the command of the formation flight by the flight commanding officers. The flight commanding officers and the combat pilots fully demonstrated the invincible might of Kim Jong Un's flying corps by displaying the aviation they have trained during the ordinary days. Whenever the flight commanding officers and the combat pilots showed admirable aviation with brave and flexible art of control the Supreme Leader warmly acknowledged them giving encouragement. He expressed great satisfaction over the fact that the flight commanding officers and combat pilots took an active part in the contest and held enthusiastic contest showing high aviation. Our pilots have to try to fight the enemies armed to the teeth with great idea and tactics under any circumstances the Supreme Leader said adding that the result of the fight is not decided by the combat specification of arms and equipment but by for what and with what idea the fight is fought. He stressed that however loudly the enemies may brag about their technological advantages they can never overwhelm the politico-ideological and combat and moral advantages of our service personnel. The Supreme Leader underscored the need for all the pilots to get fully versed in the Juche-based air tactics and be fully ready for effectively applying them to operations and battles adding that it is important for all the pilots to possess high level of aviation bombing skill and marksmanship by systematically conducting flight drills on a normal basis under the simulated conditions of an actual war in the severest condition. He indicated the orientation as regards the development of the air force weaponry of our own style to contain the armed forces of the enemy boasting of the technical advantages of their aircrafts giving vital instructions in developing the Juche-based air force. He congratulated the flight commanding officers who took part in the contest on their successes and had a photo session with them. Among the spectators were leading officials of the Central Committee of the Workers' Party of Korea.,Political News Team,11/16/2019
74633,Art Exhibition Opens to Mark 60th Founding Anniversary of Mansudae Art Studio,An art exhibition opened with due ceremony at the cultural hall of the Mansudae Art Studio on Thursday on the occasion of the 60th founding anniversary of the studio. Displayed at the hall were more than 300 art pieces including Korean paintings oil paintings sculptures embroideries and handicrafts produced by creators of the studio on the occasion.  ,Rodong Sinmun,11/15/2019
74634,Seminar on Women's Role in Education of Children Held,A seminar on women's role in the education of children took place at the Hall of Women on Thursday. It was attended by Choe Hwi vice-chairman of the Central Committee of the Workers' Party of Korea officials concerned officials of the women's union and women's union members in Pyongyang City. At the seminar speakers recalled that the peerlessly great men attached importance to the role of mothers in the education of children and led the Korean women to fulfill their duty for the times and the revolution in the whole period of their revolutionary leadership. President Kim Il Sung in his address to the First National Meeting of Mothers held on Nov. 16 Juche 50 (1961) ^The Duty of Mothers in the Education of Children^ clarified the issues for mothers to fulfill their responsibility and role they said. They went on:Chairman Kim Jong Il called mothers the first educators of their children and praised those who let all their sons and daughters stand guard over the country for their patriotic deeds. Supreme Leader Kim Jong Un saw to it that Mother's Day was instituted and International Women's Day has been celebrated every year thus putting the dignity and status of mothers on the highest level. The speakers called on all the mothers to fully discharge their responsibility and duty in the education of their children true to the intention of the Workers' Party of Korea providing the women with a worthwhile life and the rising generation with a rosy future.,Rodong Sinmun,11/15/2019
74635,National Sci-tech Presentation in Mining-machine Industry Held,The national scientific and technological presentation in the field of mining-machine industry was held under the sponsorship of the Central Committee of the General Federation of Science and Technology of Korea at the Anju Pump Factory on Nov. 13 and 14. It brought together teachers researchers designers field officials and three-revolution team members from the State Academy of Sciences Kim Chaek University of Technology Pyongyang University of Mechanical Engineering units under the Mining-machine Industry Guidance Bureau and others. It heard some 110 papers conducive to increasing coal production.,Rodong Sinmun,11/15/2019
74636,State Commendations Conferred on Successful Players and Coaches,State commendations were conferred on the players and coaches who proved successful in the 2019 International Weightlifting Federation World Championships and the 2019 World Wrestling Championship. Kim Jong Il Prize went to weightlifter Rim Jong Sim and weightlifting coach Kim Chun Hui of the Kigwancha Sports Team. The title of Labor Hero of the DPRK Gold Medal (Hammer and Sickle) and Order of National Flag First Class went to Ro Hyon Chol weightlifting coach of the Amnokgang Sports Team. The title of People's Sportsperson was conferred on wrestler Pak Yong Mi and wrestling coach Kim Kuk Song of the Pyongyang Sports Team. Commendation-awarding ceremonies took place at relevant units. Attending the ceremonies were officials concerned and players coaches and employees of the Amnokgang Sports Team the Kigwancha Sports Team and the Pyongyang Sports Team.,Rodong Sinmun,11/15/2019
74637,Cambodian Party Delegation Leaves,A delegation of the People's Party of Cambodia headed by Kem Sambath vice-chairman of its Commission for International Relations left here for home on Thursday.,Rodong Sinmun,11/15/2019
74638,Chongryon Delegation Visits Kumsusan Palace of Sun,A delegation of young officials of the General Association of Korean Residents in Japan (Chongryon) headed by Ri Tong Sok department director of the Central Standing Committee of the Korean Youth League in Japan visited the Kumsusan Palace of the Sun on Thursday. They paid tribute to the statues of President Kim Il Sung and Chairman Kim Jong Il. They paid homage to the great leaders at the halls where they lie in state. They saw round the halls where orders the great leaders received are on display and halls which house cars electric car boat and train coaches used by them during their field guidance and foreign tour till the last moments of their lives.,Rodong Sinmun,11/15/2019
74639,Supreme Leader Kim Jong Un Inspects Yangdok Hot Spring Resort Again,Kim Jong Un chairman of the Workers' Party of Korea chairman of the State Affairs Commission of the Democratic People's Republic of Korea and supreme commander of the armed forces of the DPRK again inspected Yangdok Hot Spring Resort under construction that nears completion. Making round of workers rest blocks recuperation blocks hotels indoor and outdoor spas health complexes horse-riding park and ski ground Supreme Leader of the Party state and armed forces Kim Jong Un acquainted himself in detail with the construction progress made in carrying out the tasks set forth by the Party after he had inspected the resort under construction on Oct. 23. He expressed satisfaction over the fact that the soldier-builders are completing all the constructions in qualitative way including places for medical treatment and recuperation and ski ground by correcting the mistakes indicated last time and delicately conducting the last stage work of the construction. Yangdok Hot Spring Resort is a service base for hot spring treatment our Party is building to promote the health and welfare of the people and provide them with a new cultural and emotional life and also a multi-functional all-purpose sports and cultural resort and therefore not a slightest defect should be allowed he said setting forth detailed tasks for the completion operation and management of the resort. Pointing out some shortcomings in the preparation for the operation and service of the resort he carefully indicated the ways for correcting shortcomings. He underscored the need to do specially well the disinfection and management of over hundreds of tubs and sanitation appliances in the resort including those in indoor and outdoor spas and hot spring water parks in hotel as required by the regulation. He called for completing the horse-riding park under construction in the resort at an early date so that working people can do various sports and cultural activities like skiing and horse-riding and also have hot spring bath and for building a golf course in the area in the future. He said that Party organizations and officials in charge of the service and service workers should responsibly perfect the preparations for service to make sure that nothing is left out imperfect in the service activities as the scheduled day of the resort completion is now close at hand. He stressed the need for the construction headquarters of the resort to conclude the project without fail by the date of completion set by the Party and more meticulously organize the finishing work to ensure the inauguration ceremony. He was accompanied by cadres of the Party Central Committee Jang Kum Chol Jo Yong Won Hyon Song Wol and Han Kwang Sang.,Political News Team,11/15/2019
74627,Ri Su Yong Meets Cambodian Party Delegation,Ri Su Yong member of the Political Bureau and vice-chairman of the Central Committee of the Workers' Party of Korea had a friendly talk with a delegation of the People's Party of Cambodia headed by Kem Sambath vice-chairman of its Commission for International Relations which paid a courtesy call on him on Wednesday.,Rodong Sinmun,11/14/2019
74628,30th National Exhibition of Consumer Goods Opens,The 30th National Exhibition of Consumer Goods opened with due ceremony at Pyongyang Department Store No. 1 on Wednesday. Presented to the exhibition were some 410 000 consumer goods produced by over 600 industrial establishments of the capital and local areas and ministries and national institutions. There will be a workshop on the food sanitary safety management system registration of February 2 goods and other colorful events during the exhibition. The exhibition will last until Nov. 20. Attending the opening ceremony were officials concerned and officials scientists technicians and workers of the units that exhibited their products.  ,Rodong Sinmun,11/14/2019
74629,Cambodian Party Delegation Visits Mangyongdae, A delegation of the People's Party of Cambodia headed by Kem Sambath vice-chairman of its Commission for International Relations visited Mangyongdae the birthplace of President Kim Il Sung on Wednesday. At the old home of the President the guests looked round the historic relics preserved with much care being told that the President nurtured his great revolutionary intention in his childhood. The delegation also visited the Korean Revolution Museum the Party Founding Museum and other places.  ,Rodong Sinmun,11/14/2019
74630,Credentials to Choe Ryong Hae from Qatar Ambassador,Kim Jong Un chairman of the State Affairs Commission of the Democratic People's Republic of Korea (DPRK) was presented with credentials of the Qatar ambassador to the DPRK sent by Tamim Bin Hamad Al-Thani emir of the State of Qatar. Upon the authorization of Kim Jong Un Choe Ryong Hae first vice-chairman of the State Affairs Commission and president of the Presidium of the Supreme People's Assembly received credentials from Mohamed Al-Dehaimi Qatar ambassador and had a talk with him at the Mansudae Assembly Hall on Wednesday., Rodong Sinmun,11/14/2019
74631,Tennis Games of Officials Held,Tennis games of officials of national institutions took place at the Taekwon-Do Hall from Nov. 5 to 12. More than 40 units competed on a knock-out basis being divided into two groups. The Kyonghung Trading Bureau came first in the games.,   Rodong Sinmun,11/14/2019
74632,DPRK-Vietnam Relations of Friendship Will Invariably Develop,President Kim Il Sung made an unofficial visit to the Socialist Republic of Vietnam (the Democratic Republic of Vietnam at that time) in November Juche 53 (1964). The President's historic visit to Vietnam served as a significant occasion which put the friendly and cooperative relations between the DPRK and Vietnam onto a new high stage. The friendly relations between the two countries are developing through generations. Supreme Leader Kim Jong Un made his first official goodwill visit to the Socialist Republic of Vietnam this year to affirm his will to further develop the friendly and cooperative relations between the DPRK and Vietnam in conformity with the requirements of the new era and wage hand in hand the sacred struggle for bringing happiness and future to the peoples of the two countries. Nguyen Phu Trong the president of the Socialist Republic of Vietnam expressed his stand of giving priority to the relations between the two countries at all times and further developing the relations between the two parties and the two countries for the interests of the two peoples and peace and stability of the region saying that he always remembers and is thankful for the big support rendered by the DPRK to the struggle for independence of Vietnam and its national liberation. It is the consistent stand of our Party and state to carry forward and develop the friendly and cooperative relations between the two countries and the two parties generation after generation true to the intentions of the preceding leaders. Our people value the relations between the two countries which keep supporting and cooperating with each other in the struggle for independence and socialism against imperialism and wish the Vietnamese people greater successes in the socialist construction. The DPRK-Vietnam relations of friendship will invariably develop in the future too as desired by the peoples of the two countries.,Ri Chol Hyok,11/14/2019
74621,Vietnamese Embassy Hosts Reception,The Vietnamese embassy here gave a reception on Tuesday on the occasion of the 55th anniversary of President Kim Il Sung's second visit to Vietnam. Invited to the reception were Choe Sang Gon president of Kim Il Sung University and minister of Higher Education who doubles as chairman of the DPRK-Vietnam Friendship Parliamentary Group and officials concerned. On hand were Le Ba Binh Vietnamese ambassador to the DPRK and his embassy members. Speeches were made there.,Rodong Sinmun,11/13/2019
74622,Cambodian Party Delegation Here, A delegation of the People's Party of Cambodia headed by Kem Sambath vice-chairman of its Commission for International Relations arrived here on Nov. 12.  ,Rodong Sinmun,11/13/2019
74623,Supreme Leader Kim Jong Un Sends Greetings to Angolan President, Kim Jong Un chairman of the State Affairs Commission of the Democratic People's Republic of Korea (DPRK) sent a message of greeting to Joao Manuel Goncalves Lourenco president of the Republic of Angola on November 11. Supreme Leader Kim Jong Un in the message extended warm congratulations to the president the government and people of Angola on behalf of the DPRK government and people on the occasion of the 44th anniversary of the independence of Angola. The message went on:Our people sincerely wish the friendly Angolan people greater success in their work for socio-economic development and prosperity of the country under your leadership. Availing myself of this opportunity I express the belief that the traditional relations of friendship and cooperation between the DPRK and Angola will as ever grow stronger in the future too in conformity with the desire and aspiration of the peoples of the two countries.,Rodong Sinmun,11/13/2019
74624,Symposium on Space Science and Technology-2019 Opens,The symposium on space science and technology-2019 opened with due ceremony at the Sci-Tech Complex on Tuesday. Attending the symposium sponsored by the Central Committee of the General Federation of Science and Technology of Korea were dozens of units including Kim Il Sung University Kim Chaek University of Technology the State Academy of Sciences and the Academy of Agricultural Science. The symposium under the theme of ^Building of space power and drive for breaking through the cutting edge^ is held divided into panels of artificial satellite space materials and elements space observation and basic science and applied technology. More than 180 papers on successes and experience gained in conquering the outer space will be introduced at the symposium. Lectures and video watch will take place on the sidelines of the symposium. Present at the opening ceremony were officials concerned scientists technicians teachers researchers and graduate students. The symposium will last until November 15.  ,Rodong Sinmun,11/13/2019
74625,Film Show Given at DPRK Embassy in Havana,A film show took place on November 8 at the DPRK embassy in Havana to mark the first anniversary of Supreme Leader Kim Jong Un's meeting with Miguel Mario Diaz-Canel Bermudez president of the Republic of Cuba. On display at the venue of the event were photos dealing with the exploits performed by Kim Jong Un chairman of the State Affairs Commission of the Democratic People's Republic of Korea (DPRK) together with Cuban President Miguel Mario Diaz-Canel Bermudez for the development of the friendly relations between the DPRK and Cuba. Also displayed there were photos showing the exploits performed by the Supreme Leader for the strengthening of the revolutionary armed forces and the building of an economic power. Present at the event were officials of the Foreign Ministry and the Ministry of Higher Education of Cuba the Cuban Committee for Supporting Korea's Reunification officials concerned the DPRK ambassador to Cuba and his embassy members. The participants watched the Korean documentary film ^Historical meeting which opened a new chapter of DPRK-Cuba friendship on November 4-6 Juche 107 (2018)^.,Rodong Sinmun,11/13/2019
