Vice Minister of Foreign Affairs Kung Sok-ung visits European nations,vice-minister-of-foreign-affairs-kung-sok-ung-visits-european-nations,<p>A delegation of the Ministry of Foreign Affairs led by its Vice Minister Kung Sok-ung flies to Europe. A delegation of the Ministry of Foreign Affairs headed by Vice Minister Kung Sok-ung flies back home after visiting European countries.</p>,
Vice Minister of Foreign Trade Ri Myong-san at fourth meeting of the Inter-governmental Joint Committee of North Korea and Nigeria,vice-minister-of-foreign-trade-ri-myong-san-at-fourth-meeting-of-the-inter-governmental-joint-committee-of-north-korea-and-nigeria,<p>A government economic delegation led by Vice Minister of Foreign Trade Ri Myong-san leaves Pyongyang to participate in the fourth meeting of the Inter-governmental Joint Committee of North Korea and Nigeria and to visit various countries of Africa.</p>,
Vice Minister of Foreign Trade Ri Myong San visits Egypt,vice-minister-of-foreign-trade-ri-myong-san-visits-egypt,<p>A government economic delegation led by Vice Minister of Foreign Trade Ri Myongsan leaves Pyongyang to visit Egypt.</p>,
Vice Minister of Foreign Trade So Kil Bok participates in 7th Expo for Investment and Trade in China,vice-minister-of-foreign-trade-so-kil-bok-participates-in-7th-expo-for-investment-and-trade-in-china,"<p>A North Korean government economic trade delegation led by So Kil-bok, vice minister of foreign trade, leaves Pyongyang to participate in the 7th Expo for Investment and Trade in Jilin, China.</p>",
Vice Minister of Oil Industry Jong Chol Yun visits Russia,vice-minister-of-oil-industry-jong-chol-yun-visits-russia,"<p>A delegation of joint working group of North Korea headed by Jong Chol Yun, vice minister of oil industry, leaves Pyongyang to visit Russia.</p>",
Vice Minister of Physical Culture and Sports Son Kwang Ho visits China,vice-minister-of-physical-culture-and-sports-son-kwang-ho-visits-china,<p>A delegation from the Ministry of Physical Culture and Sports headed by its Vice Minister Son Kwang-ho leaves Pyongyang to visit China</p>,
Vice Minister of Post and Telecommunications Kim Yong Gil attends 2011 world telecommunication exhibition in Switzerland,vice-minister-of-post-and-telecommunications-kim-yong-gil-attends-2011-world-telecommunication-exhibition-in-switzerland,<p>A delegation of the Ministry of Post and Telecommunications headed by &nbsp;Vice Minister Kim Yong-gil leaves Pyongyang to attend the 2011 world telecommunication exhibition in Switzerland.</p>,
Vice Minister of Public Health Kang Ha Guk attends a high-level meeting for preparing the 65th meeting of the southeast Asian region of the WHO,vice-minister-of-public-health-kang-ha-guk-attends-a-high-level-meeting-for-preparing-the-65th-meeting-of-the-southeast-asian-region-of-the-who,<p>A public health delegation headed by Vice Minister of Public Health Kang Ha-guk leaves Pyongyang to attend a high-level meeting for preparing the 65th meeting of the southeast Asian region of the WHO.</p>,
Vice Minister of Public Health Ri Pong Hun attends a high-level meeting for preparation of the 64th Southeast Asian Conference of WHO in India ,vice-minister-of-public-health-ri-pong-hun-attends-a-high-level-meeting-for-preparation-of-the-64th-southeast-asian-conference-of-who-in-india,"<p>A public health delegation led by Ri Pong-hun, vice minister of Public Health, attends a high-level meeting for preparation of the 64th Southeast Asian Conference of WHO and the 4th meeting for program development and management of WHO in India.</p>",
Vice Minister of Urban Management Ri Gang Song visits China,vice-minister-of-urban-management-ri-gang-song-visits-china,<p>A delegation of the Ministry of Urban Management of North Korea led by Vice Minister Ri Gang-song leaves Pyongyang for China.</p>,
Vice Physical Culture and Sports Minister Kim Jong Su takes part in 62nd Conference of FIFA in Hungary,vice-physical-culture-and-sports-minister-kim-jong-su-takes-part-in-62nd-conference-of-fifa-in-hungary,"<p>The delegation of the Football Association led by Vice Minister of Physical Culture and Sports Kim Jong-su comes back home after taking part in the 62nd Conference of FIFA in Budapest, Hungary.</p>",
Vice Physical Culture and Sports Minister Son Kwang Ho attends sports organization meetings in Russia and Germany,vice-physical-culture-and-sports-minister-son-kwang-ho-attends-sports-organization-meetings-in-russia-and-germany,<p>The delegation of the Ministry of Physical Culture and Sports headed by Vice Minister Son Kwang-ho leaves Pyongyang to take part in the assembly of the International Weightlifting Federation to be held in Russia and the fifth international conference of ministers of Physical Culture and Sports slated to take place in Germany.</p>,
Vice Public Health Minister Kim Myong Chol in Sweden for 65th WHO general assembly ,vice-public-health-minister-kim-myong-chol-in-sweden-for-65th-who-general-assembly,"<p>A public health delegation led by Kim Myong-chol, vice minister of Public Health, leaves Pyongyang for Switzerland to attend the 65th general assembly of the World Health Organization (WHO).</p><p>‍</p><p>A delegation led by Vice Minister of Public Health Kim Myong-chol flies back home after taking part in the 65th general assembly of the World Health Organization in Switzerland.</p><p>‍</p>",
WPK CC Vice Department Director Ri Yong Chol attends 15th international meeting of communist and workers' parties in Portugal and to visit France,wpk-cc-vice-department-director-ri-yong-chol-attends-15th-international-meeting-of-communist-and-workers-parties-in-portugal-and-to-visit-france,"<p>A delegation of the WPK headed by Ri Yong-chol, a vice department director of the WPK Central Committee, leaves Pyongyang to visit France and attend the 15th international meeting of the communist parties and workers’ parties to be held in Lisbon, Portugal.</p>",
WPK Delegation to 11th International Meeting of Communist and Workers' parties in New Delhi with visits to Nepal and Cambodia,wpk-delegation-to-11th-international-meeting-of-communist-and-workers-parties-in-new-delhi-with-visits-to-nepal-and-cambodia,"<p>A WPK delegation, led by Pak Kyong-son, vice department director of its Central Committee, leaves Pyongyang to attend the 11th international meeting of communist and workers’ parties to be held in New Delhi and visit Nepal and Cambodia. </p><p>‍</p><p>*Note: Pak no longer holds any positions</p>",
WPK Department Director Ri Yong Su visits Namibia for 5th national congress of South West Africa People's Organization of Namibia,wpk-department-director-ri-yong-su-visits-namibia-for-5th-national-congress-of-south-west-africa-peoples-organization-of-namibia,"<p>The delegation of the WPK led by Ri Yong-su, department director of its Central Committee, departs Pyongyang for Namibia to take part in the 5th national congress of the South West Africa People’s Organization of Namibia.</p>",
WPK Pyongyang City Committee Delegation travels to Russia,wpk-pyongyang-city-committee-delegation-travels-to-russia,"<h5>WPK Pyongyang City Committee Delegation Back Home</h5><p><em>June 4, 2019</em></p><p>A delegation of the Pyongyang City Committee of the Workers Party of Korea (WPK) led by Chairman Kim Nung O came back home on Monday after visiting Russia.</p><h5>Delegation of WPK Pyongyang City Committee Meets Russian Figure</h5><p><em>June 1, 2019</em></p><p>The Russia visiting delegation of the Pyongyang City Committee of the Workers Party of Korea (WPK) led by Kim Nung O alternate member of the Political Bureau of the WPK Central Committee and chairman of the city committee met and had a talk with Ivan Melinikov first vice-chairman of the Central Committee of the Communist Party of the Russian Federation and first deputy speaker of the State Duma at the building of the State Duma on May 30. On the same day the delegation met the first secretary of the Moscow City Committee of the Communist Party of the Russian Federation.</p><p>‍</p>",
WPK Vice Department Director Pak Kun Gwang in Malaysia for United Malays National Organization ,wpk-vice-department-director-pak-kun-gwang-in-malaysia-for-united-malays-national-organization,"<p>A WPK delegation led by the vice department director of its Central Committee, Pak Kun-gwang, leaves Pyongyang to visit Malaysia to participate in the congress of the United Malays National Organization of Malaysia.</p>",
WPK Vice Director Ri Yong Chol visits Britain and Greece,wpk-vice-director-ri-yong-chol-visits-britain-and-greece,<p>A WPK delegation led by its vice director Ri Yong-chol returns home after visiting Britain and Greece.</p>,
Youth League Delegation Leaves for 4th Asia and Africa Festival of Youth,youth-league-delegation-leaves-for-4th-asia-and-africa-festival-of-youth,,
Youth League Delegation to Russia,youth-league-delegation-to-russia,"<h5>Youth League Delegation Back Home</h5><p><em>May 6, 2019</em></p><p>A delegation of the KimilsungistKimjongilist Youth League headed by Pak Chol Min chairman of its Central Committee returned home on Sunday after visiting Russia.</p><p>‍</p>",
